year,month,date,store_id,product_id,demand,price,revenue,rolling_3,lag_1,lag_2,growth_rate,recommendation
1954,November,1954-11-01,4,157,203,26.622887920280952,5404.4462478170335,,121.0,,0.6776859504132231,Increase stock
1954,December,1954-12-01,4,157,229,51.8490891700191,11873.441419934374,184.33333333333334,203.0,121.0,0.1280788177339902,Increase stock
1955,June,1955-06-01,4,157,315,78.18197221945765,24627.32124912916,249.0,229.0,203.0,0.37554585152838427,Increase stock
1956,April,1956-04-01,4,157,313,17.753837410053332,5556.951109346693,285.6666666666667,315.0,229.0,-0.006349206349206327,Reduce inventory
1959,March,1959-03-01,4,157,406,75.71699431142737,30741.099690439514,344.6666666666667,313.0,315.0,0.2971246006389776,Increase stock
1960,March,1960-03-01,4,157,419,40.59307390381606,17008.49796569893,379.3333333333333,406.0,313.0,0.03201970443349755,Monitor
1950,March,1950-03-01,4,158,141,26.886887284077304,3791.0511070548996,,,,,Monitor
1950,November,1950-11-01,4,158,114,50.49699994092793,5756.657993265784,,141.0,,-0.19148936170212771,Reduce inventory
1951,August,1951-08-01,4,158,199,53.77975510463325,10702.171265822017,151.33333333333334,114.0,141.0,0.7456140350877194,Increase stock
1952,April,1952-04-01,4,158,181,40.50595651492043,7331.578129200598,164.66666666666666,199.0,114.0,-0.09045226130653261,Reduce inventory
1954,August,1954-08-01,4,158,293,99.82271730808263,29248.05617126821,224.33333333333334,181.0,199.0,0.6187845303867403,Increase stock
1954,October,1954-10-01,4,158,229,95.41958322391869,21851.08455827738,234.33333333333334,293.0,181.0,-0.21843003412969286,Reduce inventory
1955,June,1955-06-01,4,158,315,31.599352996008268,9953.796193742604,279.0,229.0,293.0,0.37554585152838427,Increase stock
1955,November,1955-11-01,4,158,237,12.616674967887674,2990.1519673893786,260.3333333333333,315.0,229.0,-0.24761904761904763,Reduce inventory
1960,September,1960-09-01,4,158,508,55.79166616231264,28342.166410454818,353.3333333333333,237.0,315.0,1.1434599156118144,Increase stock
1949,June,1949-06-01,4,159,135,13.595523401363092,1835.3956591840174,,,,,Monitor
1950,December,1950-12-01,4,159,140,75.7638039183108,10606.932548563513,,135.0,,0.03703703703703698,Monitor
1954,January,1954-01-01,4,159,204,72.74241782210743,14839.453235709916,159.66666666666666,140.0,135.0,0.4571428571428571,Increase stock
1957,July,1957-07-01,4,159,465,65.5771941803612,30493.39529386796,269.6666666666667,204.0,140.0,1.2794117647058822,Increase stock
1958,March,1958-03-01,4,159,362,57.49330661256643,20812.576993749048,343.6666666666667,465.0,204.0,-0.22150537634408607,Reduce inventory
1949,March,1949-03-01,4,160,132,89.94284783989072,11872.455914865575,,,,,Monitor
1950,February,1950-02-01,4,160,126,17.773111702808144,2239.412074553826,,132.0,,-0.045454545454545414,Reduce inventory
1952,September,1952-09-01,4,160,209,28.12946422421656,5879.058022861261,155.66666666666666,126.0,132.0,0.6587301587301588,Increase stock
1953,March,1953-03-01,4,160,236,92.33827876204856,21791.83378784346,190.33333333333334,209.0,126.0,0.1291866028708133,Increase stock
1959,September,1959-09-01,4,160,463,90.07158634717861,41703.1444787437,302.6666666666667,236.0,209.0,0.9618644067796611,Increase stock
1960,April,1960-04-01,4,160,461,65.27963729257752,30093.912791878236,386.6666666666667,463.0,236.0,-0.004319654427645814,Reduce inventory
1950,January,1950-01-01,4,161,115,68.02482497388517,7822.854871996795,,,,,Monitor
1951,February,1951-02-01,4,161,150,30.798163863965687,4619.724579594853,,115.0,,0.30434782608695654,Increase stock
1956,March,1956-03-01,4,161,317,46.118439261406905,14619.54524586599,194.0,150.0,115.0,1.1133333333333333,Increase stock
1957,October,1957-10-01,4,161,347,65.91685840431279,22873.14986629654,271.3333333333333,317.0,150.0,0.09463722397476348,Increase stock
1960,December,1960-12-01,4,161,432,64.86978448123021,28023.74689589145,365.3333333333333,347.0,317.0,0.24495677233429403,Increase stock
1949,August,1949-08-01,4,162,148,72.36274048824697,10709.685592260552,,,,,Monitor
1951,August,1951-08-01,4,162,199,45.214594402752894,8997.704286147826,,148.0,,0.3445945945945945,Increase stock
1955,March,1955-03-01,4,162,267,12.165749468812805,3248.255108173019,204.66666666666666,199.0,148.0,0.34170854271356776,Increase stock
1957,February,1957-02-01,4,162,301,22.225573041923745,6689.897485619047,255.66666666666666,267.0,199.0,0.12734082397003754,Increase stock
1958,November,1958-11-01,4,162,310,64.25325562810721,19918.509244713237,292.6666666666667,301.0,267.0,0.029900332225913706,Monitor
1958,December,1958-12-01,4,163,337,56.95192652627382,19192.799239354277,,,,,Monitor
1959,July,1959-07-01,4,163,548,94.9242073684827,52018.465637928515,,337.0,,0.6261127596439169,Increase stock
1959,November,1959-11-01,4,163,362,77.542719919201,28070.464610750765,415.6666666666667,548.0,337.0,-0.33941605839416056,Reduce inventory
1950,March,1950-03-01,4,164,141,95.03375922581313,13399.760050839652,,,,,Monitor
1954,August,1954-08-01,4,164,293,55.82494098162931,16356.707707617388,,141.0,,1.078014184397163,Increase stock
1955,July,1955-07-01,4,164,364,46.50595677825709,16928.16826728558,266.0,293.0,141.0,0.24232081911262804,Increase stock
1950,April,1950-04-01,4,165,135,59.73785600921544,8064.610561244084,,,,,Monitor
1950,May,1950-05-01,4,165,125,59.883298554092036,7485.412319261504,,135.0,,-0.07407407407407407,Reduce inventory
1951,May,1951-05-01,4,165,172,95.91543661198514,16497.455097261445,144.0,125.0,135.0,0.3759999999999999,Increase stock
1957,May,1957-05-01,4,165,355,94.34687586863075,33493.14093336392,217.33333333333334,172.0,125.0,1.0639534883720931,Increase stock
1957,June,1957-06-01,4,165,422,56.665239395688246,23912.73102498044,316.3333333333333,355.0,172.0,0.18873239436619715,Increase stock
1960,November,1960-11-01,4,165,390,68.56159159570379,26739.020722324476,389.0,422.0,355.0,-0.07582938388625593,Reduce inventory
1953,October,1953-10-01,4,166,211,19.875417587747297,4193.713111014679,,,,,Monitor
1954,September,1954-09-01,4,166,259,34.43278455324565,8918.091199290622,,211.0,,0.22748815165876768,Increase stock
1955,November,1955-11-01,4,166,237,41.448036386370475,9823.184623569803,235.66666666666666,259.0,211.0,-0.084942084942085,Reduce inventory
1956,October,1956-10-01,4,166,306,18.782604398683432,5747.47694599713,267.3333333333333,237.0,259.0,0.2911392405063291,Increase stock
1957,May,1957-05-01,4,166,355,53.06717743038377,18838.847987786237,299.3333333333333,306.0,237.0,0.16013071895424846,Increase stock
1958,February,1958-02-01,4,166,318,62.3166628223591,19816.698777510195,326.3333333333333,355.0,306.0,-0.10422535211267603,Reduce inventory
1958,October,1958-10-01,4,166,359,65.02081294715455,23342.471848028486,344.0,318.0,355.0,0.12893081761006298,Increase stock
1959,June,1959-06-01,4,166,472,12.01361383688508,5670.425731009757,383.0,359.0,318.0,0.3147632311977715,Increase stock
1959,September,1959-09-01,4,166,463,49.245372987945295,22800.60769341867,431.3333333333333,472.0,359.0,-0.01906779661016944,Reduce inventory
1959,October,1959-10-01,4,166,407,13.242817436339314,5389.8266965901,447.3333333333333,463.0,472.0,-0.12095032397408212,Reduce inventory
1952,March,1952-03-01,4,167,193,44.89166343187362,8664.091042351609,,,,,Monitor
1952,December,1952-12-01,4,167,194,65.26698512869102,12661.795114966058,,193.0,,0.005181347150259086,Reduce inventory
1957,February,1957-02-01,4,167,301,91.32825730430827,27489.805448596788,229.33333333333334,194.0,193.0,0.5515463917525774,Increase stock
1960,October,1960-10-01,4,167,461,49.19557192022191,22679.1586552223,318.6666666666667,301.0,194.0,0.5315614617940199,Increase stock
1951,April,1951-04-01,4,168,163,38.14051335167635,6216.903676323244,,,,,Monitor
1951,October,1951-10-01,4,168,162,68.32190568300419,11068.148720646679,,163.0,,-0.006134969325153339,Reduce inventory
1951,November,1951-11-01,4,168,146,36.543552082870974,5335.358604099162,157.0,162.0,163.0,-0.09876543209876543,Reduce inventory
1953,May,1953-05-01,4,168,229,48.70075651586487,11152.473242133055,179.0,146.0,162.0,0.5684931506849316,Increase stock
1956,January,1956-01-01,4,168,284,22.849444474556353,6489.242230774004,219.66666666666666,229.0,146.0,0.24017467248908297,Increase stock
1950,November,1950-11-01,4,169,114,45.05189468682769,5135.915994298356,,,,,Monitor
1954,June,1954-06-01,4,169,264,54.44034701167325,14372.25161108174,,114.0,,1.3157894736842106,Increase stock
1956,October,1956-10-01,4,169,306,48.92578045682099,14971.288819787222,228.0,264.0,114.0,0.15909090909090917,Increase stock
1960,March,1960-03-01,4,169,419,75.11943209877064,31475.0420493849,329.6666666666667,306.0,264.0,0.369281045751634,Increase stock
1949,January,1949-01-01,4,170,112,26.94759821149891,3018.130999687878,,,,,Monitor
1949,March,1949-03-01,4,170,132,16.57198479369909,2187.50199276828,,112.0,,0.1785714285714286,Increase stock
1951,July,1951-07-01,4,170,199,53.667146976547905,10679.762248333032,147.66666666666666,132.0,112.0,0.5075757575757576,Increase stock
1952,March,1952-03-01,4,170,193,16.171669201308518,3121.1321558525437,174.66666666666666,199.0,132.0,-0.03015075376884424,Reduce inventory
1956,August,1956-08-01,4,170,405,38.21219480480494,15475.938895946,265.6666666666667,193.0,199.0,1.0984455958549222,Increase stock
1957,September,1957-09-01,4,170,404,59.68373248684756,24112.227924686413,334.0,405.0,193.0,-0.0024691358024691024,Reduce inventory
1951,May,1951-05-01,4,171,172,45.18911692562004,7772.528111206647,,,,,Monitor
1953,June,1953-06-01,4,171,243,62.11915664266665,15094.955064167996,,172.0,,0.41279069767441867,Increase stock
1949,April,1949-04-01,4,172,129,46.54418372611677,6004.1997006690635,,,,,Monitor
1950,April,1950-04-01,4,172,135,58.740685759034086,7929.992577469601,,129.0,,0.04651162790697683,Monitor
1952,March,1952-03-01,4,172,193,27.824485573356586,5370.125715657821,152.33333333333334,135.0,129.0,0.4296296296296296,Increase stock
1952,March,1952-03-01,4,172,193,63.82620006229548,12318.456612023027,173.66666666666666,193.0,135.0,0.0,Reduce inventory
1954,March,1954-03-01,4,172,235,90.63813657819352,21299.96209587548,207.0,193.0,193.0,0.21761658031088094,Increase stock
1954,May,1954-05-01,4,172,234,33.09360258704017,7743.9030053674005,220.66666666666666,235.0,193.0,-0.004255319148936176,Reduce inventory
1955,December,1955-12-01,4,172,278,78.24228180330614,21751.354341319107,249.0,234.0,235.0,0.18803418803418803,Increase stock
1957,February,1957-02-01,4,172,301,64.36991635373566,19375.344822474435,271.0,278.0,234.0,0.08273381294964022,Increase stock
1957,August,1957-08-01,4,172,467,61.47990036985085,28711.11347272035,348.6666666666667,301.0,278.0,0.5514950166112957,Increase stock
1951,July,1951-07-01,4,173,199,76.88329969792656,15299.776639887385,,,,,Monitor
1952,May,1952-05-01,4,173,183,63.11881511654851,11550.743166328377,,199.0,,-0.08040201005025127,Reduce inventory
1952,August,1952-08-01,4,173,242,53.37002714841167,12915.546569915625,208.0,183.0,199.0,0.32240437158469937,Increase stock
1954,June,1954-06-01,4,173,264,68.60700434058602,18112.24914591471,229.66666666666666,242.0,183.0,0.09090909090909083,Increase stock
1960,July,1960-07-01,4,173,622,73.01680687751556,45416.45387781468,376.0,264.0,242.0,1.356060606060606,Increase stock
1949,December,1949-12-01,4,174,118,80.78664636356528,9532.824270900703,,,,,Monitor
1950,July,1950-07-01,4,174,170,38.48765828053637,6542.901907691184,,118.0,,0.44067796610169485,Increase stock
1953,April,1953-04-01,4,174,235,36.79348082907876,8646.467994833509,174.33333333333334,170.0,118.0,0.38235294117647056,Increase stock
1953,August,1953-08-01,4,174,272,62.559341318320364,17016.14083858314,225.66666666666666,235.0,170.0,0.1574468085106382,Increase stock
1956,July,1956-07-01,4,174,413,73.97121673395753,30550.112511124462,306.6666666666667,272.0,235.0,0.5183823529411764,Increase stock
1960,January,1960-01-01,4,174,417,33.672817772025624,14041.565010934686,367.3333333333333,413.0,272.0,0.009685230024213176,Reduce inventory
1950,October,1950-10-01,4,175,133,89.52296487316879,11906.55432813145,,,,,Monitor
1952,January,1952-01-01,4,175,171,70.71363674430751,12092.031883276584,,133.0,,0.2857142857142858,Increase stock
1953,October,1953-10-01,4,175,211,63.69141537210926,13438.888643515054,171.66666666666666,171.0,133.0,0.23391812865497075,Increase stock
1955,August,1955-08-01,4,175,347,20.075713405468335,6966.272551697512,243.0,211.0,171.0,0.6445497630331753,Increase stock
1958,November,1958-11-01,4,175,310,16.153724117759655,5007.654476505493,289.3333333333333,347.0,211.0,-0.10662824207492794,Reduce inventory
1958,December,1958-12-01,4,175,337,36.57674779489018,12326.364006877991,331.3333333333333,310.0,347.0,0.08709677419354844,Increase stock
1949,November,1949-11-01,4,176,104,19.005660651088007,1976.5887077131529,,,,,Monitor
1954,August,1954-08-01,4,176,293,75.5198945344585,22127.32909859634,,104.0,,1.8173076923076925,Increase stock
1960,March,1960-03-01,4,176,419,35.703544812223335,14959.785276321578,272.0,293.0,104.0,0.4300341296928327,Increase stock
1960,April,1960-04-01,4,176,461,50.770246310197365,23405.083549000985,391.0,419.0,293.0,0.10023866348448696,Increase stock
1960,July,1960-07-01,4,176,622,70.39280104143418,43784.32224777206,500.6666666666667,461.0,419.0,0.3492407809110629,Increase stock
1951,August,1951-08-01,4,177,199,98.88125501566682,19677.369748117697,,,,,Monitor
1958,October,1958-10-01,4,177,359,34.23907107017952,12291.826514194448,,199.0,,0.8040201005025125,Increase stock
1959,January,1959-01-01,4,177,360,99.53251665998258,35831.70599759373,306.0,359.0,199.0,0.0027855153203342198,Reduce inventory
1949,July,1949-07-01,4,178,148,26.36847239921825,3902.5339150843006,,,,,Monitor
1960,February,1960-02-01,4,178,391,91.56208830771797,35800.77652831773,,148.0,,1.641891891891892,Increase stock
1960,June,1960-06-01,4,178,535,18.629638741321912,9966.856726607222,358.0,391.0,148.0,0.3682864450127876,Increase stock
1949,January,1949-01-01,4,179,112,71.15732316857296,7969.620194880172,,,,,Monitor
1949,March,1949-03-01,4,179,132,20.43137062381559,2696.940922343658,,112.0,,0.1785714285714286,Increase stock
1950,April,1950-04-01,4,179,135,81.59707652416346,11015.605330762066,126.33333333333333,132.0,112.0,0.022727272727272707,Monitor
1953,May,1953-05-01,4,179,229,32.66053873085309,7479.263369365358,165.33333333333334,135.0,132.0,0.6962962962962962,Increase stock
1955,October,1955-10-01,4,179,274,80.44568963489323,22042.118959960746,212.66666666666666,229.0,135.0,0.19650655021834051,Increase stock
1960,October,1960-10-01,4,179,461,16.236853721839967,7485.189565768225,321.3333333333333,274.0,229.0,0.6824817518248176,Increase stock
1949,February,1949-02-01,4,180,118,48.71241607863402,5748.065097278814,,,,,Monitor
1952,April,1952-04-01,4,180,181,63.118218736458104,11424.397591298917,,118.0,,0.5338983050847457,Increase stock
1953,November,1953-11-01,4,180,180,35.74988803223462,6434.979845802232,159.66666666666666,181.0,118.0,-0.0055248618784530246,Reduce inventory
1957,September,1957-09-01,4,180,404,16.16894384639906,6532.25331394522,255.0,180.0,181.0,1.2444444444444445,Increase stock
1959,January,1959-01-01,4,180,360,41.024581986717195,14768.84951521819,314.6666666666667,404.0,180.0,-0.1089108910891089,Reduce inventory
1949,March,1949-03-01,4,181,132,41.708372913586985,5505.505224593482,,,,,Monitor
1957,October,1957-10-01,4,181,347,80.54224386150793,27948.15861994325,,132.0,,1.628787878787879,Increase stock
1959,October,1959-10-01,4,181,407,24.869345947097397,10121.823800468641,295.3333333333333,347.0,132.0,0.17291066282420742,Increase stock
1960,April,1960-04-01,4,181,461,37.17563418366312,17137.9673586687,405.0,407.0,347.0,0.13267813267813278,Increase stock
1951,April,1951-04-01,4,182,163,16.350296073731144,2665.0982600181765,,,,,Monitor
1951,May,1951-05-01,4,182,172,55.855314233552136,9607.114048170968,,163.0,,0.05521472392638027,Increase stock
1952,September,1952-09-01,4,182,209,82.76343922741913,17297.558798530597,181.33333333333334,172.0,163.0,0.21511627906976738,Increase stock
1956,September,1956-09-01,4,182,355,20.81428487198957,7389.071129556298,245.33333333333334,209.0,172.0,0.6985645933014355,Increase stock
1956,October,1956-10-01,4,182,306,35.23587893049573,10782.178952731694,290.0,355.0,209.0,-0.13802816901408455,Reduce inventory
1959,December,1959-12-01,4,182,405,94.59780155698672,38312.10963057962,355.3333333333333,306.0,355.0,0.32352941176470584,Increase stock
1954,November,1954-11-01,4,183,203,75.12784805902552,15250.95315598218,,,,,Monitor
1956,January,1956-01-01,4,183,284,68.22164296166041,19374.946601111555,,203.0,,0.3990147783251232,Increase stock
1957,July,1957-07-01,4,183,465,92.55619626667453,43038.631264003656,317.3333333333333,284.0,203.0,0.6373239436619718,Increase stock
1957,November,1957-11-01,4,183,305,45.248976349402916,13800.937786567889,351.3333333333333,465.0,284.0,-0.34408602150537637,Reduce inventory
1959,July,1959-07-01,4,183,548,93.42899680157322,51199.090247262124,439.3333333333333,305.0,465.0,0.7967213114754099,Increase stock
1960,March,1960-03-01,4,183,419,53.13455555204665,22263.378776307545,424.0,548.0,305.0,-0.23540145985401462,Reduce inventory
1960,May,1960-05-01,4,183,472,31.867059510032252,15041.252088735224,479.6666666666667,419.0,548.0,0.12649164677804303,Increase stock
1952,December,1952-12-01,4,184,194,21.533554708394174,4177.5096134284695,,,,,Monitor
1953,December,1953-12-01,4,184,201,11.217619614766324,2254.741542568031,,194.0,,0.03608247422680422,Monitor
1954,June,1954-06-01,4,184,264,83.51046827431095,22046.76362441809,219.66666666666666,201.0,194.0,0.31343283582089554,Increase stock
1954,August,1954-08-01,4,184,293,10.837354676888996,3175.344920328476,252.66666666666666,264.0,201.0,0.10984848484848486,Increase stock
1957,February,1957-02-01,4,184,301,96.16683207112658,28946.2164534091,286.0,293.0,264.0,0.027303754266211566,Monitor
1957,May,1957-05-01,4,184,355,63.67186604733398,22603.51244680356,316.3333333333333,301.0,293.0,0.1794019933554818,Increase stock
1958,December,1958-12-01,4,184,337,79.47195282441693,26782.048101828506,331.0,355.0,301.0,-0.05070422535211272,Reduce inventory
1950,August,1950-08-01,4,185,170,60.009789564381734,10201.664225944894,,,,,Monitor
1953,May,1953-05-01,4,185,229,68.71990985316636,15736.859356375096,,170.0,,0.34705882352941186,Increase stock
1955,April,1955-04-01,4,185,269,66.45385065238288,17876.085825490994,222.66666666666666,229.0,170.0,0.1746724890829694,Increase stock
1958,December,1958-12-01,4,185,337,52.10299233009983,17558.708415243644,278.3333333333333,269.0,229.0,0.25278810408921926,Increase stock
1960,March,1960-03-01,4,185,419,29.13580841393799,12207.903725440017,341.6666666666667,337.0,269.0,0.24332344213649848,Increase stock
1953,August,1953-08-01,4,186,272,44.667665562683226,12149.605033049836,,,,,Monitor
1955,September,1955-09-01,4,186,312,35.855848704911175,11187.024795932286,,272.0,,0.1470588235294117,Increase stock
1955,October,1955-10-01,4,186,274,17.816288229428018,4881.662974863277,286.0,312.0,272.0,-0.1217948717948718,Reduce inventory
1951,March,1951-03-01,4,187,178,56.22752549473468,10008.499538062773,,,,,Monitor
1952,August,1952-08-01,4,187,242,71.30417799241069,17255.611074163386,,178.0,,0.3595505617977528,Increase stock
1957,September,1957-09-01,4,187,404,82.60749599189516,33373.42838072564,274.6666666666667,242.0,178.0,0.6694214876033058,Increase stock
1960,March,1960-03-01,4,187,419,24.915037509150473,10439.400716334048,355.0,404.0,242.0,0.03712871287128716,Monitor
1949,March,1949-03-01,4,188,132,31.532671124979174,4162.3125884972505,,,,,Monitor
1950,January,1950-01-01,4,188,115,80.16072900933055,9218.483836073014,,132.0,,-0.12878787878787878,Reduce inventory
1950,June,1950-06-01,4,188,149,75.96589036336255,11318.91766414102,132.0,115.0,132.0,0.29565217391304355,Increase stock
1951,March,1951-03-01,4,188,178,46.214060167863956,8226.102709879784,147.33333333333334,149.0,115.0,0.19463087248322153,Increase stock
1951,March,1951-03-01,4,188,178,84.72505647974968,15081.060053395444,168.33333333333334,178.0,149.0,0.0,Reduce inventory
1957,June,1957-06-01,4,188,422,53.49176423172525,22573.524505788057,259.3333333333333,178.0,178.0,1.3707865168539324,Increase stock
1958,May,1958-05-01,4,188,363,40.623915311354324,14746.48125802162,321.0,422.0,178.0,-0.1398104265402843,Reduce inventory
1959,August,1959-08-01,4,188,559,63.340395366071625,35407.28100963404,448.0,363.0,422.0,0.5399449035812671,Increase stock
1960,February,1960-02-01,4,188,391,25.207045991220248,9855.954982567117,437.6666666666667,559.0,363.0,-0.30053667262969586,Reduce inventory
1960,September,1960-09-01,4,188,508,51.77600202141062,26302.209026876593,486.0,391.0,559.0,0.29923273657288996,Increase stock
1951,June,1951-06-01,4,189,178,43.824735864805454,7800.802983935371,,,,,Monitor
1955,February,1955-02-01,4,189,233,47.90079724448368,11160.885757964697,,178.0,,0.3089887640449438,Increase stock
1955,December,1955-12-01,4,189,278,44.45337843099474,12358.039203816537,229.66666666666666,233.0,178.0,0.19313304721030033,Increase stock
1958,January,1958-01-01,4,189,340,41.90939631511778,14249.194747140045,283.6666666666667,278.0,233.0,0.2230215827338129,Increase stock
1958,May,1958-05-01,4,189,363,66.21404936495772,24035.69991947965,327.0,340.0,278.0,0.0676470588235294,Increase stock
1960,January,1960-01-01,4,189,417,70.76675489242442,29509.73679014098,373.3333333333333,363.0,340.0,0.14876033057851235,Increase stock
1949,February,1949-02-01,4,190,118,43.08669103418833,5084.2295420342225,,,,,Monitor
1949,September,1949-09-01,4,190,136,33.10645908621808,4502.478435725659,,118.0,,0.15254237288135597,Increase stock
1949,December,1949-12-01,4,190,118,93.41887120587192,11023.426802292886,124.0,136.0,118.0,-0.13235294117647056,Reduce inventory
1954,September,1954-09-01,4,190,259,44.27481695953999,11467.177592520857,171.0,118.0,136.0,1.194915254237288,Increase stock
1957,October,1957-10-01,4,190,347,14.481444246842791,5025.061153654448,241.33333333333334,259.0,118.0,0.33976833976833976,Increase stock
1958,January,1958-01-01,4,190,340,61.35356779119766,20860.213049007205,315.3333333333333,347.0,259.0,-0.02017291066282423,Reduce inventory
1958,May,1958-05-01,4,190,363,22.285779371513584,8089.737911859431,350.0,340.0,347.0,0.0676470588235294,Increase stock
1959,May,1959-05-01,4,190,420,68.78780817179938,28890.87943215574,374.3333333333333,363.0,340.0,0.15702479338842967,Increase stock
1960,August,1960-08-01,4,190,606,58.63419986027758,35532.32511532822,463.0,420.0,363.0,0.44285714285714284,Increase stock
1950,July,1950-07-01,4,191,170,22.144612006490558,3764.5840411033946,,,,,Monitor
1954,May,1954-05-01,4,191,234,23.69445640865851,5544.5027996260915,,170.0,,0.3764705882352941,Increase stock
1954,December,1954-12-01,4,191,229,70.66032723437058,16181.214936670864,211.0,234.0,170.0,-0.021367521367521403,Reduce inventory
1957,November,1957-11-01,4,191,305,64.94888297187538,19809.40930642199,256.0,229.0,234.0,0.33187772925764203,Increase stock
1950,September,1950-09-01,4,192,158,92.36628754200486,14593.873431636766,,,,,Monitor
1952,January,1952-01-01,4,192,171,32.834223647546125,5614.652243730387,,158.0,,0.08227848101265822,Increase stock
1953,August,1953-08-01,4,192,272,17.5648552906967,4777.640639069502,200.33333333333334,171.0,158.0,0.5906432748538011,Increase stock
1955,July,1955-07-01,4,192,364,52.07002180438111,18953.487936794725,269.0,272.0,171.0,0.33823529411764697,Increase stock
1957,September,1957-09-01,4,192,404,66.04286159368073,26681.316083847014,346.6666666666667,364.0,272.0,0.10989010989010994,Increase stock
1959,January,1959-01-01,4,192,360,90.1026553318576,32436.95591946874,376.0,404.0,364.0,-0.1089108910891089,Reduce inventory
1950,January,1950-01-01,4,193,115,49.09287334307887,5645.680434454071,,,,,Monitor
1955,March,1955-03-01,4,193,267,60.4883318756196,16150.384610790434,,115.0,,1.3217391304347825,Increase stock
1956,January,1956-01-01,4,193,284,69.7046999662955,19796.13479042792,222.0,267.0,115.0,0.06367041198501866,Increase stock
1960,March,1960-03-01,4,193,419,75.54362060817118,31652.777034823725,323.3333333333333,284.0,267.0,0.47535211267605626,Increase stock
1957,January,1957-01-01,4,194,315,57.928328315833824,18247.423419487655,,,,,Monitor
1959,November,1959-11-01,4,194,362,56.019250398278956,20278.96864417698,,315.0,,0.14920634920634912,Increase stock
1960,May,1960-05-01,4,194,472,90.58934488071573,42758.170783697824,383.0,362.0,315.0,0.30386740331491713,Increase stock
1950,July,1950-07-01,4,195,170,39.041040087719125,6636.976814912251,,,,,Monitor
1952,July,1952-07-01,4,195,230,13.402206731145927,3082.507548163563,,170.0,,0.3529411764705883,Increase stock
1953,July,1953-07-01,4,195,264,78.38076808403174,20692.52277418438,221.33333333333334,230.0,170.0,0.14782608695652177,Increase stock
1954,September,1954-09-01,4,195,259,30.92219689165009,8008.8489949373725,251.0,264.0,230.0,-0.018939393939393923,Reduce inventory
1957,December,1957-12-01,4,195,336,12.268566224800146,4122.238251532849,286.3333333333333,259.0,264.0,0.29729729729729737,Increase stock
1958,August,1958-08-01,4,195,505,71.78877000245755,36253.328851241065,366.6666666666667,336.0,259.0,0.5029761904761905,Increase stock
1958,October,1958-10-01,4,195,359,32.413690825810804,11636.51500646608,400.0,505.0,336.0,-0.28910891089108914,Reduce inventory
1959,April,1959-04-01,4,195,396,70.74578452149866,28015.33067051347,420.0,359.0,505.0,0.10306406685236769,Increase stock
1959,December,1959-12-01,4,195,405,34.43378252049012,13945.681920798499,386.6666666666667,396.0,359.0,0.022727272727272707,Monitor
1960,June,1960-06-01,4,195,535,67.91094261316113,36332.3542980412,445.3333333333333,405.0,396.0,0.32098765432098775,Increase stock
1949,July,1949-07-01,4,196,148,28.529234174749696,4222.3266578629555,,,,,Monitor
1949,December,1949-12-01,4,196,118,27.665163237090304,3264.489261976656,,148.0,,-0.20270270270270274,Reduce inventory
1950,February,1950-02-01,4,196,126,13.570500105668394,1709.8830133142176,130.66666666666666,118.0,148.0,0.06779661016949157,Increase stock
1953,May,1953-05-01,4,196,229,14.042611577857688,3215.7580513294106,157.66666666666666,126.0,118.0,0.8174603174603174,Increase stock
1953,July,1953-07-01,4,196,264,46.42323472432298,12255.733967221267,206.33333333333334,229.0,126.0,0.15283842794759828,Increase stock
1954,March,1954-03-01,4,196,235,98.18583363810293,23073.67090495419,242.66666666666666,264.0,229.0,-0.10984848484848486,Reduce inventory
1956,January,1956-01-01,4,196,284,65.03363572402228,18469.552545622326,261.0,235.0,264.0,0.2085106382978723,Increase stock
1957,May,1957-05-01,4,196,355,16.544061525217497,5873.141841452211,291.3333333333333,284.0,235.0,0.25,Increase stock
1958,April,1958-04-01,4,196,348,17.471555306390044,6080.101246623735,329.0,355.0,284.0,-0.019718309859154903,Reduce inventory
1958,July,1958-07-01,4,196,491,60.822239258613436,29863.719475979196,398.0,348.0,355.0,0.4109195402298851,Increase stock
1959,September,1959-09-01,4,196,463,29.978252491033196,13879.93090334837,434.0,491.0,348.0,-0.05702647657841142,Reduce inventory
1959,October,1959-10-01,4,196,407,26.64766790820286,10845.600838638564,453.6666666666667,463.0,491.0,-0.12095032397408212,Reduce inventory
1949,September,1949-09-01,4,197,136,66.58373884700178,9055.388483192242,,,,,Monitor
1951,March,1951-03-01,4,197,178,30.80031727673403,5482.4564752586575,,136.0,,0.3088235294117647,Increase stock
1951,July,1951-07-01,4,197,199,72.75956233729323,14479.152905121353,171.0,178.0,136.0,0.1179775280898876,Increase stock
1953,May,1953-05-01,4,197,229,95.83013954042848,21945.10195475812,202.0,199.0,178.0,0.1507537688442211,Increase stock
1954,July,1954-07-01,4,197,302,61.642732442903345,18616.10519775681,243.33333333333334,229.0,199.0,0.3187772925764192,Increase stock
1955,May,1955-05-01,4,197,270,41.4364936649699,11187.853289541874,267.0,302.0,229.0,-0.10596026490066224,Reduce inventory
1956,April,1956-04-01,4,197,313,15.216273642176567,4762.693650001265,295.0,270.0,302.0,0.1592592592592592,Increase stock
1958,April,1958-04-01,4,197,348,66.60805373055642,23179.602698233633,310.3333333333333,313.0,270.0,0.11182108626198084,Increase stock
